user_id,status_id,screen_name,account.type,class_type
1110307772783124480,1222550000044916736,bot#1,bot,others
1174980053668524033,1193800779628302336,bot#4,bot,gpt2
1112323801017008128,1127185755871145984,bot#22,bot,gpt2
44196397,1211076829395738626,human#5,human,human
1174980053668524033,1220751786958606338,bot#4,bot,gpt2
15100219,1210054882327224320,human#6,human,human
16298441,1146130510361452544,human#4,human,human
1174980053668524033,1208240929284341760,bot#4,bot,gpt2
901463089622781952,942877277259317254,bot#10,bot,others
979586167405363200,1119417691742150656,bot#11,bot,rnn
15088390,1144807232179060736,human#10,human,human
1174980053668524033,1205800850913759237,bot#4,bot,gpt2
25073877,1225288731235700737,human#13,human,human
721352073925627907,1221805009169346562,human#7,human,human
901463089622781952,943632252990132224,bot#10,bot,others
1110307772783124480,1193966660304003076,bot#1,bot,others
3171109449,1013811719532138502,human#17,human,human
721352073925627907,1272708617851088898,human#7,human,human
1110307772783124480,1175922755495030785,bot#1,bot,others
1174980053668524033,1201777338989584385,bot#4,bot,gpt2
25073877,1219973879692713989,human#13,human,human
721352073925627907,1223486400005173248,human#7,human,human
16298441,1243282869562118144,human#4,human,human
1148250906166726656,1166886685809885184,bot#2,bot,gpt2
16298441,1164297755054862336,human#4,human,human
979586167405363200,1198659833131491330,bot#11,bot,rnn
56276182,1079884264445865984,human#12,human,human
15088390,1218667419763265536,human#10,human,human
18839785,1169518139706507264,human#11,human,human
721352073925627907,1217597406788763650,human#7,human,human
1197716977982177280,1199247457487671296,bot#17,bot,gpt2
15100219,1221564942962262016,human#6,human,human
1110407881030017024,1207269312324440065,bot#9,bot,others
1174980053668524033,1229536323427500032,bot#4,bot,gpt2
25073877,1252260074782887941,human#13,human,human
25073877,1227122206783811585,human#13,human,human
3171109449,1027986674540863495,human#17,human,human
721352073925627907,1211739748542210048,human#7,human,human
1174980053668524033,1189422429589987328,bot#4,bot,gpt2
15088390,1052936364822425600,human#10,human,human
25073877,1251587087696101376,human#13,human,human
721352073925627907,1223395440927870976,human#7,human,human
25073877,1208089293308211202,human#13,human,human
1110407881030017024,1194872625249390592,bot#9,bot,others
15088390,1148230209323196416,human#10,human,human
875690868891635712,876051554645811201,bot#20,bot,rnn
901463089622781952,929770908910198784,bot#10,bot,others
1033142532136415232,1192812402812821504,human#2,human,human
721352073925627907,1234598590837747712,human#7,human,human
1110686081341632512,1166802665663123456,bot#23,bot,others
979586167405363200,1204216448052166657,bot#11,bot,rnn
979586167405363200,1119508287701966848,bot#11,bot,rnn
3171109449,1176947716959678465,human#17,human,human
1197916267975335939,1205865552788512768,bot#12,bot,rnn
901463089622781952,941518322520035328,bot#10,bot,others
1174980053668524033,1218654420638060544,bot#4,bot,gpt2
979586167405363200,1156381251076407297,bot#11,bot,rnn
1110686081341632512,1222429211568173056,bot#23,bot,others
1148250906166726656,1178473534420639744,bot#2,bot,gpt2
3171109449,1221891732746440704,human#17,human,human
15088390,1218672200959447040,human#10,human,human
18839785,1219629103122386947,human#11,human,human
979586167405363200,1210467639069331456,bot#11,bot,rnn
16298441,1070086133319487488,human#4,human,human
979586167405363200,1139318823268392960,bot#11,bot,rnn
1174980053668524033,1201807537974022144,bot#4,bot,gpt2
262794965,631257956093333504,human#8,human,human
1174980053668524033,1198371396558168064,bot#4,bot,gpt2
1171026136723271685,1183797178977964034,bot#14,bot,gpt2
705113652471439361,706244266062979072,bot#16,bot,rnn
1174980053668524033,1226565927065526272,bot#4,bot,gpt2
1110407881030017024,1198617291715252224,bot#9,bot,others
14260960,1265376302141448192,human#9,human,human
901463089622781952,1142411994340810753,bot#10,bot,others
15088390,1044973419295641600,human#10,human,human
875690868891635712,875695569221677056,bot#20,bot,rnn
979586167405363200,1178305714378264576,bot#11,bot,rnn
15088390,1122014122550235136,human#10,human,human
15088390,1208416067606892546,human#10,human,human
18839785,1155122351115100161,human#11,human,human
1197916267975335939,1204291777785745408,bot#12,bot,rnn
901463089622781952,946712548832788481,bot#10,bot,others
1174980053668524033,1198523649650647040,bot#4,bot,gpt2
979586167405363200,1140073798630178821,bot#11,bot,rnn
16298441,1160114162313228288,human#4,human,human
1110686081341632512,1207118320404553728,bot#23,bot,others
3171109449,1058885852997304320,human#17,human,human
14260960,1250835193058996225,human#9,human,human
901463089622781952,932821020959846400,bot#10,bot,others
18839785,1108762545756794880,human#11,human,human
262794965,1026242427596636160,human#8,human,human
1174980053668524033,1223909420435898368,bot#4,bot,gpt2
901463089622781952,939615788339642368,bot#10,bot,others
1110407881030017024,1213007119588315138,bot#9,bot,others
262794965,572418563362856960,human#8,human,human
3171109449,1256647467912826880,human#17,human,human
56276182,1217179337541087232,human#12,human,human
3171109449,1129400781696884737,human#17,human,human
1174980053668524033,1219776776605446144,bot#4,bot,gpt2
979586167405363200,1140798573467983872,bot#11,bot,rnn
343587159,1190374161870405634,human#1,human,human
979586167405363200,1163417614325972993,bot#11,bot,rnn
1174980053668524033,1186394981243719680,bot#4,bot,gpt2
3171109449,1136458121096945669,human#17,human,human
979586167405363200,1155867867759255552,bot#11,bot,rnn
1217299118776676352,1227591718498906113,bot#3,bot,gpt2
1174980053668524033,1211983727070470144,bot#4,bot,gpt2
1174980053668524033,1207201744540852224,bot#4,bot,gpt2
1197916267975335939,1207579595974660097,bot#12,bot,rnn
721352073925627907,1207547596304044032,human#7,human,human
1033142532136415232,1179543132448444418,human#2,human,human
901463089622781952,1084945066626494464,bot#10,bot,others
1217299118776676352,1224813410107502593,bot#3,bot,gpt2
875690868891635712,876050914007810049,bot#20,bot,rnn
1174980053668524033,1222193596050395142,bot#4,bot,gpt2
1110686081341632512,1186673600025128964,bot#23,bot,others
1197716977982177280,1205269759195000838,bot#17,bot,gpt2
25073877,1227108771740180480,human#13,human,human
15100219,1225915620157526016,human#6,human,human
1110407881030017024,1206922026012704769,bot#9,bot,others
721352073925627907,1240830275443134464,human#7,human,human
16298441,887882779689492481,human#4,human,human
1197916267975335939,1212678050699251712,bot#12,bot,rnn
16298441,1260688792320532480,human#4,human,human
1174980053668524033,1180043378458796032,bot#4,bot,gpt2
25073877,1222186473849544704,human#13,human,human
16298441,1145462087675629568,human#4,human,human
18839785,1123503222994325504,human#11,human,human
343587159,1196265821548556293,human#1,human,human
1217299118776676352,1223484652691906560,bot#3,bot,gpt2
1110407881030017024,1169007203887603713,bot#9,bot,others
979586167405363200,1197572670709092354,bot#11,bot,rnn
1174980053668524033,1203990673193603072,bot#4,bot,gpt2
1110307772783124480,1199281680030130177,bot#1,bot,others
18839785,1134467494838620163,human#11,human,human
1110686081341632512,1135033330468974593,bot#23,bot,others
3171109449,1027575820947218432,human#17,human,human
1174980053668524033,1187588847472959488,bot#4,bot,gpt2
1197916267975335939,1203328262618918915,bot#12,bot,rnn
343587159,1141813228751618048,human#1,human,human
1174980053668524033,1181269960829657091,bot#4,bot,gpt2
3171109449,1070140568049725440,human#17,human,human
1112323801017008128,1145534328866107392,bot#22,bot,gpt2
1033142532136415232,1134618267341983749,human#2,human,human
1110307772783124480,1190961865825742848,bot#1,bot,others
1110307772783124480,1198707895820382213,bot#1,bot,others
262794965,544993590556893184,human#8,human,human
15088390,1226966866033303552,human#10,human,human
14260960,1184924379408490497,human#9,human,human
1110686081341632512,1222519806974283776,bot#23,bot,others
1174980053668524033,1191744228516388865,bot#4,bot,gpt2
1174980053668524033,1212195284224217089,bot#4,bot,gpt2
705113652471439361,788927568779026432,bot#16,bot,rnn
16298441,1265868809002291201,human#4,human,human
18839785,1218872013252464643,human#11,human,human
343587159,1141891191832600576,human#1,human,human
979586167405363200,1140285190146682881,bot#11,bot,rnn
16298441,1258793128321900545,human#4,human,human
16298441,1022482183053815808,human#4,human,human
901463089622781952,1094305772802953216,bot#10,bot,others
1213988022728810496,1216223349258498049,bot#8,bot,gpt2
1174980053668524033,1205222792070750208,bot#4,bot,gpt2
1110407881030017024,1213475205760241666,bot#9,bot,others
343587159,1223616545273696256,human#1,human,human
16298441,844773549206257664,human#4,human,human
15088390,1061805593357242368,human#10,human,human
1174980053668524033,1176081271723888646,bot#4,bot,gpt2
1174980053668524033,1211197798173102080,bot#4,bot,gpt2
1110407881030017024,1211995453476073473,bot#9,bot,others
1110307772783124480,1182038058129977344,bot#1,bot,others
1197716977982177280,1199902219887415301,bot#17,bot,gpt2
1110686081341632512,1133704576731832321,bot#23,bot,others
1110686081341632512,1128691543341056001,bot#23,bot,others
1174980053668524033,1220961099505377280,bot#4,bot,gpt2
1197916267975335939,1212465702839472128,bot#12,bot,rnn
721352073925627907,1223392807013871616,human#7,human,human
1213988022728810496,1222142290254274560,bot#8,bot,gpt2
14260960,1150417698888781824,human#9,human,human
343587159,1138323924670771202,human#1,human,human
25073877,1220013726935351296,human#13,human,human
18839785,1156564640228237312,human#11,human,human
16298441,1071500483091554305,human#4,human,human
262794965,950120449240834048,human#8,human,human
15088390,1110917889488375808,human#10,human,human
343587159,1138235968513646592,human#1,human,human
1174980053668524033,1177744480402722817,bot#4,bot,gpt2
979586167405363200,1184164319748952065,bot#11,bot,rnn
721352073925627907,1253266358017626112,human#7,human,human
15088390,1224544052114182145,human#10,human,human
1197716977982177280,1198816580773273600,bot#17,bot,gpt2
16298441,880132028313866241,human#4,human,human
16298441,871171607473115136,human#4,human,human
18839785,1120180567474102272,human#11,human,human
979586167405363200,1134426588571815936,bot#11,bot,rnn
901463089622781952,932639819154391040,bot#10,bot,others
901463089622781952,951484005592920064,bot#10,bot,others
18839785,1208006316469489667,human#11,human,human
1174980053668524033,1180465409365090305,bot#4,bot,gpt2
979586167405363200,1139016833569157122,bot#11,bot,rnn
15088390,1226203976913182720,human#10,human,human
1174980053668524033,1194715557075070976,bot#4,bot,gpt2
901463089622781952,950547827658178561,bot#10,bot,others
25073877,1215457108327571458,human#13,human,human
343587159,1212170681355358208,human#1,human,human
1148250906166726656,1171936208290811909,bot#2,bot,gpt2
16298441,1004439942150451200,human#4,human,human
25073877,1252964030253318147,human#13,human,human
705113652471439361,720299890723557376,bot#16,bot,rnn
901463089622781952,1154487214203531264,bot#10,bot,others
15088390,1033010832165101571,human#10,human,human
705113652471439361,718265507263180801,bot#16,bot,rnn
1110407881030017024,1209277543250984960,bot#9,bot,others
15088390,1139562958126641152,human#10,human,human
1197916267975335939,1208335962134241280,bot#12,bot,rnn
901463089622781952,960917111848583168,bot#10,bot,others
18839785,1165510854126624768,human#11,human,human
16298441,834500945304236034,human#4,human,human
1110307772783124480,1230477241382948865,bot#1,bot,others
15088390,1225808693972758530,human#10,human,human
1110307772783124480,1194193148836106240,bot#1,bot,others
1110686081341632512,1131530251475881988,bot#23,bot,others
721352073925627907,1222742329083039744,human#7,human,human
15100219,1225196519327924224,human#6,human,human
3171109449,1144321556916649989,human#17,human,human
16298441,1045247712139010049,human#4,human,human
1489591520,1213118837190578176,human#3,human,human
1174980053668524033,1175960475432931328,bot#4,bot,gpt2
18839785,1241257296996364288,human#11,human,human
15088390,1116205625199828992,human#10,human,human
1174980053668524033,1206704747778101248,bot#4,bot,gpt2
1197716977982177280,1200643343165874176,bot#17,bot,gpt2
1110307772783124480,1197696235391483904,bot#1,bot,others
1171026136723271685,1222429173643468802,bot#14,bot,gpt2
979586167405363200,1156411449729617920,bot#11,bot,rnn
1197716977982177280,1199071518564724737,bot#17,bot,gpt2
1174980053668524033,1193869828139958272,bot#4,bot,gpt2
1110686081341632512,1143247448472580096,bot#23,bot,others
1174980053668524033,1181938868469280769,bot#4,bot,gpt2
18839785,1261315951758389249,human#11,human,human
979586167405363200,1194160183619944448,bot#11,bot,rnn
14260960,1276623656911847424,human#9,human,human
1197916267975335939,1210683210436354048,bot#12,bot,rnn
1110407881030017024,1201455997513920513,bot#9,bot,others
979586167405363200,1157468413997940737,bot#11,bot,rnn
1197916267975335939,1205590711422373889,bot#12,bot,rnn
1110686081341632512,1175620774066937856,bot#23,bot,others
56276182,1137021363535802368,human#12,human,human
18839785,1247695126572314624,human#11,human,human
1174980053668524033,1214311385150246913,bot#4,bot,gpt2
1110686081341632512,1188576137372266499,bot#23,bot,others
1197916267975335939,1212349060134440961,bot#12,bot,rnn
16298441,1112784832101122048,human#4,human,human
1110686081341632512,1156625609587482624,bot#23,bot,others
1110686081341632512,1176496548705796097,bot#23,bot,others
979586167405363200,1142942701391773696,bot#11,bot,rnn
44196397,1221138280059551744,human#5,human,human
1110407881030017024,1223863656913309703,bot#9,bot,others
1110686081341632512,1182717532920115200,bot#23,bot,others
1213988022728810496,1216344077333094401,bot#8,bot,gpt2
15088390,1100791402739318785,human#10,human,human
831224281682034689,851836503223410689,bot#6,bot,rnn
343587159,1141233983125987328,human#1,human,human
979586167405363200,1147925533805535232,bot#11,bot,rnn
1110686081341632512,1193196589671563265,bot#23,bot,others
343587159,1199381373947187201,human#1,human,human
901463089622781952,943873838382661632,bot#10,bot,others
18839785,1118561591824474113,human#11,human,human
3171109449,1186424579197227008,human#17,human,human
18839785,1170259386243125248,human#11,human,human
15088390,1113827165655552000,human#10,human,human
343587159,1171867357960187905,human#1,human,human
1110307772783124480,1187081279105224705,bot#1,bot,others
1110407881030017024,1173944727953010688,bot#9,bot,others
16298441,1054612277758844928,human#4,human,human
1171026136723271685,1222791558107406337,bot#14,bot,gpt2
901463089622781952,942273304911417344,bot#10,bot,others
16298441,832414592596860930,human#4,human,human
979586167405363200,1217111415330226177,bot#11,bot,rnn
3171109449,1089219950684839938,human#17,human,human
15088390,1021774954990252033,human#10,human,human
16298441,1137569087817543682,human#4,human,human
18839785,1218871996571799555,human#11,human,human
1110407881030017024,1229390072790695936,bot#9,bot,others
721352073925627907,1230288311715061760,human#7,human,human
18839785,1152796168222412800,human#11,human,human
1171026136723271685,1227925389374316544,bot#14,bot,gpt2
15088390,1013136828264734720,human#10,human,human
16298441,889779870179487746,human#4,human,human
15088390,1173273534841278464,human#10,human,human
1174980053668524033,1195824867008040962,bot#4,bot,gpt2
979586167405363200,1222819024850915328,bot#11,bot,rnn
16298441,848731315973304320,human#4,human,human
1197916267975335939,1203490470007099392,bot#12,bot,rnn
18839785,1246336625589846017,human#11,human,human
3171109449,1199898236296806401,human#17,human,human
901463089622781952,931552654131585025,bot#10,bot,others
16298441,855445134913220608,human#4,human,human
16298441,785673397984526336,human#4,human,human
1174980053668524033,1189604630071795718,bot#4,bot,gpt2
1110307772783124480,1216449801643913216,bot#1,bot,others
1218019760669020160,1235022158633394176,bot#13,bot,gpt2
15088390,1008718441706975232,human#10,human,human
25073877,1227414377889968128,human#13,human,human
1110407881030017024,1230341345790717952,bot#9,bot,others
14260960,1180297790108385280,human#9,human,human
16298441,846085351517106180,human#4,human,human
18839785,1246795030532145152,human#11,human,human
1171026136723271685,1216364212747935744,bot#14,bot,gpt2
1110307772783124480,1221357144366145536,bot#1,bot,others
1489591520,1060294084785520642,human#3,human,human
15088390,1023450623532912640,human#10,human,human
56276182,1219798312468926464,human#12,human,human
721352073925627907,1210601365958905857,human#7,human,human
3171109449,1164622204769882112,human#17,human,human
1110686081341632512,1176466339839373312,bot#23,bot,others
1197916267975335939,1205904757023481867,bot#12,bot,rnn
343587159,1180181405105610752,human#1,human,human
1110686081341632512,1209383244677779456,bot#23,bot,others
1174980053668524033,1180250996464898048,bot#4,bot,gpt2
979586167405363200,1207991321266249734,bot#11,bot,rnn
1110686081341632512,1145331186601906179,bot#23,bot,others
1110307772783124480,1183170518872051712,bot#1,bot,others
1110686081341632512,1226415473438277632,bot#23,bot,others
18839785,1236504645364670466,human#11,human,human
3171109449,1121860083972022274,human#17,human,human
1197916267975335939,1212418640898920452,bot#12,bot,rnn
56276182,1014225854593765376,human#12,human,human
901463089622781952,938226629058248705,bot#10,bot,others
1197916267975335939,1202841169283231744,bot#12,bot,rnn
14260960,1272967239046778881,human#9,human,human
1110307772783124480,1216570605610254338,bot#1,bot,others
1110686081341632512,1185103253622554624,bot#23,bot,others
3171109449,1131578723969449984,human#17,human,human
18839785,1125426252020473856,human#11,human,human
1110307772783124480,1191263840102580225,bot#1,bot,others
18839785,1204594161707450371,human#11,human,human
16298441,815635013622530048,human#4,human,human
16298441,1242644451236839424,human#4,human,human
15088390,1006186974808453121,human#10,human,human
262794965,904089054408347649,human#8,human,human
343587159,1169499640003252225,human#1,human,human
14260960,1241400425754099714,human#9,human,human
16298441,895525672864460800,human#4,human,human
25073877,1216120362230067202,human#13,human,human
15088390,1193936126668505088,human#10,human,human
979586167405363200,1167917264193982465,bot#11,bot,rnn
1174980053668524033,1193021393757036544,bot#4,bot,gpt2
3171109449,1153792977975705600,human#17,human,human
262794965,923697805994033154,human#8,human,human
1174980053668524033,1212406927445155846,bot#4,bot,gpt2
343587159,1194119936139878400,human#1,human,human
15088390,1009260979350167552,human#10,human,human
1110686081341632512,1141948899017363456,bot#23,bot,others
979586167405363200,1193073021063286786,bot#11,bot,rnn
1110307772783124480,1222021516168060928,bot#1,bot,others
1110407881030017024,1227457346055626752,bot#9,bot,others
1148250906166726656,1151885338626781185,bot#2,bot,gpt2
343587159,1210931406584434688,human#1,human,human
979586167405363200,1223936387591704576,bot#11,bot,rnn
1197916267975335939,1207058654920368132,bot#12,bot,rnn
16298441,1196361836183994369,human#4,human,human
979586167405363200,1131769076055851008,bot#11,bot,rnn
721352073925627907,1219290531135516675,human#7,human,human
1110686081341632512,1130110910511452161,bot#23,bot,others
25073877,1215778392697720832,human#13,human,human
1197716977982177280,1198831521584570368,bot#17,bot,gpt2
262794965,1110719186970406912,human#8,human,human
1110686081341632512,1208658468724342784,bot#23,bot,others
1197916267975335939,1210895185657368576,bot#12,bot,rnn
1174980053668524033,1200253045285609473,bot#4,bot,gpt2
1110686081341632512,1149287254830931970,bot#23,bot,others
1489591520,1135708603795402752,human#3,human,human
15088390,1210599131816710144,human#10,human,human
979586167405363200,1228949418495209479,bot#11,bot,rnn
16298441,749048949642846208,human#4,human,human
16298441,906301774600048640,human#4,human,human
1219654367403397120,1220061581389615104,bot#21,bot,gpt2
1174980053668524033,1219393468172251136,bot#4,bot,gpt2
3171109449,973375130947727360,human#17,human,human
15088390,1176746556793344000,human#10,human,human
3171109449,1212976370235641856,human#17,human,human
1197916267975335939,1205211354308710401,bot#12,bot,rnn
1197916267975335939,1208810780138844161,bot#12,bot,rnn
1110307772783124480,1174971490300641281,bot#1,bot,others
15088390,1207526545666953216,human#10,human,human
262794965,973806118370725889,human#8,human,human
25073877,1205485784968630272,human#13,human,human
56276182,1195123032790118403,human#12,human,human
1110686081341632512,1176436147406295041,bot#23,bot,others
15088390,1009679212171571200,human#10,human,human
1174980053668524033,1189665279774789633,bot#4,bot,gpt2
25073877,1228468353486008320,human#13,human,human
15088390,1204665532214939648,human#10,human,human
1218019760669020160,1229495733419679745,bot#13,bot,gpt2
721352073925627907,1226647642421288960,human#7,human,human
1174980053668524033,1177714281426481158,bot#4,bot,gpt2
721352073925627907,1219033397646876672,human#7,human,human
979586167405363200,1198176650917081089,bot#11,bot,rnn
3171109449,995853968894058497,human#17,human,human
18839785,1240677894906507265,human#11,human,human
979586167405363200,1160609110229835777,bot#11,bot,rnn
1197916267975335939,1208101955903594501,bot#12,bot,rnn
1197916267975335939,1206466120330469376,bot#12,bot,rnn
1219654367403397120,1229846065089662976,bot#21,bot,gpt2
1110407881030017024,1198677695678140416,bot#9,bot,others
901463089622781952,928985737982119936,bot#10,bot,others
721352073925627907,1212403488354758656,human#7,human,human
343587159,1138335212050440192,human#1,human,human
25073877,1218164088225828866,human#13,human,human
1171026136723271685,1219771660989059072,bot#14,bot,gpt2
56276182,1092180931228717056,human#12,human,human
1197716977982177280,1198834316580704257,bot#17,bot,gpt2
262794965,571434857936457728,human#8,human,human
1174980053668524033,1182912030711394304,bot#4,bot,gpt2
18839785,1246483065934770177,human#11,human,human
3171109449,1022236966178435072,human#17,human,human
16298441,833138691065389056,human#4,human,human
1110686081341632512,1166047690330763264,bot#23,bot,others
14260960,1261333554258157570,human#9,human,human
15088390,1020328440921141251,human#10,human,human
979586167405363200,1148680510916317184,bot#11,bot,rnn
15088390,1014227063547412480,human#10,human,human
262794965,885956730001207296,human#8,human,human
15088390,1083750392939180032,human#10,human,human
295218901,1224497108318937088,human#16,human,human
1197716977982177280,1198104995226365952,bot#17,bot,gpt2
15088390,1051677573489410048,human#10,human,human
1110407881030017024,1215423036536442881,bot#9,bot,others
262794965,753086164698075136,human#8,human,human
14260960,1226268250566201345,human#9,human,human
1110307772783124480,1186401809482440704,bot#1,bot,others
1197916267975335939,1210816078571438080,bot#12,bot,rnn
901463089622781952,939978172820471808,bot#10,bot,others
1110686081341632512,1179063460434284544,bot#23,bot,others
1110686081341632512,1184378479543869440,bot#23,bot,others
1110407881030017024,1202814951955427328,bot#9,bot,others
1197916267975335939,1202423216553070594,bot#12,bot,rnn
1217299118776676352,1229645245127757826,bot#3,bot,gpt2
1148250906166726656,1202044852386451459,bot#2,bot,gpt2
18839785,1135027705651572737,human#11,human,human
1110307772783124480,1214607665642401792,bot#1,bot,others
979586167405363200,1164565176403628032,bot#11,bot,rnn
721352073925627907,1252277848511037440,human#7,human,human
343587159,1169499638031888384,human#1,human,human
979586167405363200,1199354410230403074,bot#11,bot,rnn
343587159,1192197690001698818,human#1,human,human
1174980053668524033,1203960222554963973,bot#4,bot,gpt2
1174980053668524033,1203173287737491459,bot#4,bot,gpt2
3171109449,1120120344583528449,human#17,human,human
15088390,1202821479697567744,human#10,human,human
15088390,1095906517277016065,human#10,human,human
1218019760669020160,1229556133058240513,bot#13,bot,gpt2
1110307772783124480,1223924061450801152,bot#1,bot,others
18839785,1251160509333692416,human#11,human,human
15088390,1197975635093671936,human#10,human,human
1110407881030017024,1202905558275117056,bot#9,bot,others
1197916267975335939,1205101638941364230,bot#12,bot,rnn
1148250906166726656,1203418906683068416,bot#2,bot,gpt2
979586167405363200,1165924130664747009,bot#11,bot,rnn
979586167405363200,1156924832207888389,bot#11,bot,rnn
1174980053668524033,1191016684347412480,bot#4,bot,gpt2
1171026136723271685,1220738030727782400,bot#14,bot,gpt2
1110686081341632512,1222157417992974337,bot#23,bot,others
262794965,971608599058198529,human#8,human,human
15088390,1082296996902273024,human#10,human,human
16298441,772137041467478016,human#4,human,human
979586167405363200,1219829324544499712,bot#11,bot,rnn
25073877,1223080264747737088,human#13,human,human
15088390,1139169473770938371,human#10,human,human
979586167405363200,1150432050354118662,bot#11,bot,rnn
18839785,1244456351180316672,human#11,human,human
1489591520,1105650489008349184,human#3,human,human
1197916267975335939,1203903883979956224,bot#12,bot,rnn
15088390,1063863462961459200,human#10,human,human
1110407881030017024,1173567238286106624,bot#9,bot,others
15088390,1116363965175517186,human#10,human,human
901463089622781952,1103290591708766215,bot#10,bot,others
14260960,1215693611884597251,human#9,human,human
1218019760669020160,1218420255892168704,bot#13,bot,gpt2
705113652471439361,791747345343840256,bot#16,bot,rnn
1110407881030017024,1180014719580528641,bot#9,bot,others
721352073925627907,1209193889019510784,human#7,human,human
721352073925627907,1224494751178584064,human#7,human,human
1110307772783124480,1215906224513798144,bot#1,bot,others
979586167405363200,1164232987191336960,bot#11,bot,rnn
25073877,1198328568838840322,human#13,human,human
18839785,1162340576760483840,human#11,human,human
188124096,124314934761889792,human#15,human,human
1110407881030017024,1202271378512076800,bot#9,bot,others
15088390,1044983990912835584,human#10,human,human
15088390,1222559799906160641,human#10,human,human
1110686081341632512,1138566622103293953,bot#23,bot,others
705113652471439361,716818572983533568,bot#16,bot,rnn
16298441,908882140393287680,human#4,human,human
1110686081341632512,1169188387162451969,bot#23,bot,others
15088390,1044846150539456512,human#10,human,human
1197916267975335939,1211096842819317760,bot#12,bot,rnn
979586167405363200,1147140360734310401,bot#11,bot,rnn
1110307772783124480,1228287811465310208,bot#1,bot,others
16298441,902246820457349120,human#4,human,human
1197716977982177280,1200589193912733696,bot#17,bot,gpt2
343587159,1212043548905725952,human#1,human,human
1110686081341632512,1130352487427239936,bot#23,bot,others
1110307772783124480,1176541842168414208,bot#1,bot,others
979586167405363200,1187335211530350592,bot#11,bot,rnn
1110307772783124480,1221598733688700928,bot#1,bot,others
15088390,1011856216073441280,human#10,human,human
15088390,1111082339830915072,human#10,human,human
15088390,1071083010420666368,human#10,human,human
1171026136723271685,1184884406273507328,bot#14,bot,gpt2
979586167405363200,1143818472721227778,bot#11,bot,rnn
18839785,1239225497990512641,human#11,human,human
73100160,1202679463496081408,human#14,human,human
16298441,743422792801071104,human#4,human,human
721352073925627907,1214434682063835138,human#7,human,human
16298441,1161525338272350209,human#4,human,human
15088390,1139905530363707392,human#10,human,human
16298441,967817639706943488,human#4,human,human
1197916267975335939,1204167404135370752,bot#12,bot,rnn
979586167405363200,1203552068432257026,bot#11,bot,rnn
16298441,1108543516227985408,human#4,human,human
3171109449,1110565549598277632,human#17,human,human
979586167405363200,1177762132969934850,bot#11,bot,rnn
1197916267975335939,1211019248614723591,bot#12,bot,rnn
1174980053668524033,1222291794190315520,bot#4,bot,gpt2
1174980053668524033,1211772170017366016,bot#4,bot,gpt2
979586167405363200,1221913055753162753,bot#11,bot,rnn
15088390,1017420042852446208,human#10,human,human
901463089622781952,941729714409844736,bot#10,bot,others
16298441,958126413688733697,human#4,human,human
44196397,1148703128377675776,human#5,human,human
1110307772783124480,1186583004501561344,bot#1,bot,others
3171109449,1021253395850678272,human#17,human,human
1174980053668524033,1202961894417534976,bot#4,bot,gpt2
15088390,1133733378077876224,human#10,human,human
18839785,1132313628844089346,human#11,human,human
188124096,186912809592963073,human#15,human,human
3171109449,1195074245853949954,human#17,human,human
16298441,768799870664802304,human#4,human,human
15100219,1211792925438414848,human#6,human,human
16298441,1188412285770854400,human#4,human,human
15088390,1222259061699141632,human#10,human,human
14260960,1237441756129636352,human#9,human,human
721352073925627907,1230581752856363008,human#7,human,human
343587159,1141888745693577216,human#1,human,human
15088390,1223067707320324096,human#10,human,human
15088390,1050409977137913856,human#10,human,human
18839785,1131626346080169984,human#11,human,human
3171109449,1089565328726724608,human#17,human,human
15088390,1131923110196760577,human#10,human,human
14260960,1241491320268619781,human#9,human,human
721352073925627907,1215108148685500416,human#7,human,human
901463089622781952,932911605787979778,bot#10,bot,others
1110686081341632512,1219107323039272960,bot#23,bot,others
15100219,1227009846555353088,human#6,human,human
705113652471439361,791827057571401728,bot#16,bot,rnn
3171109449,1017134326981496833,human#17,human,human
16298441,858148057661222912,human#4,human,human
3171109449,1092901193314123776,human#17,human,human
1033142532136415232,1186998230774669313,human#2,human,human
1110307772783124480,1194872626373521408,bot#1,bot,others
721352073925627907,1208192867262320641,human#7,human,human
1110686081341632512,1134338754108203008,bot#23,bot,others
343587159,1173451011182223360,human#1,human,human
1110686081341632512,1230039351263760384,bot#23,bot,others
25073877,1215991304448020480,human#13,human,human
1110307772783124480,1201350310079254528,bot#1,bot,others
1110307772783124480,1184710671331495936,bot#1,bot,others
875690868891635712,875704848037142532,bot#20,bot,rnn
1219654367403397120,1219692464665088001,bot#21,bot,gpt2
979586167405363200,1145086830062125056,bot#11,bot,rnn
1174980053668524033,1179342006843129856,bot#4,bot,gpt2
15088390,1144277174922313728,human#10,human,human
1174980053668524033,1183775219200094212,bot#4,bot,gpt2
721352073925627907,1216586080176095232,human#7,human,human
15088390,1026206606848024576,human#10,human,human
1197916267975335939,1206069838583599104,bot#12,bot,rnn
73100160,1203587438838456322,human#14,human,human
3171109449,1099928511912005633,human#17,human,human
25073877,1225751261976416257,human#13,human,human
721352073925627907,1212591389919236097,human#7,human,human
721352073925627907,1228116436876283905,human#7,human,human
1174980053668524033,1222515991374188544,bot#4,bot,gpt2
15088390,1027207370827386880,human#10,human,human
18839785,1125070329682976769,human#11,human,human
979586167405363200,1183077155342733319,bot#11,bot,rnn
1171026136723271685,1220073651523018755,bot#14,bot,gpt2
